index,srcID,RA,DEC,healpix,pred_ind
14678,4196,165.65748616762642,59.12478520089299,7425033,4.744502803077921e-06
14679,4207,165.53074383028934,58.79241414782099,7423738,3.6228786370884336e-07
14680,4207,165.53074383028934,58.79241414782099,7423738,3.6228786370884336e-07
14681,4231,166.28214293595914,58.81198367774167,7425256,2.431308075756533e-06
14682,4231,166.28214293595914,58.81198367774167,7425256,2.431308075756533e-06
14683,4262,165.41941429076303,58.73970640321943,7423735,9.473696991335601e-07
14684,4262,165.41941429076303,58.73970640321943,7423735,9.473696991335601e-07
14685,4262,165.41941429076303,58.73970640321943,7423735,9.473696991335601e-07
14686,4262,165.41941429076303,58.73970640321943,7423735,9.473696991335601e-07
14687,4262,165.41941429076303,58.73970640321943,7423735,9.473696991335601e-07
14688,4262,165.41941429076303,58.73970640321943,7423735,9.473696991335601e-07
14689,4488,166.02280785373657,59.136656839180525,7424471,3.784337287981998e-09
14690,4488,166.02280785373657,59.136656839180525,7424471,3.784337287981998e-09
14691,4538,165.1063768134775,58.84335372033355,7423609,1.1778636689996347e-05
14692,4542,165.71469474242647,58.93255046698574,7425055,3.88717262467253e-06
14693,4542,165.71469474242647,58.93255046698574,7425055,3.88717262467253e-06
14694,4542,165.71469474242647,58.93255046698574,7425055,3.88717262467253e-06
14695,4542,165.71469474242647,58.93255046698574,7425055,3.88717262467253e-06
14696,4542,165.71469474242647,58.93255046698574,7425055,3.88717262467253e-06
14697,4542,165.71469474242647,58.93255046698574,7425055,3.88717262467253e-06
14698,4564,165.46205214889343,58.480560463543796,7423927,3.025047362825717e-06
14699,4567,165.59784156203565,58.57779990337294,7425285,4.541945770597522e-07
14700,4567,165.59784156203565,58.57779990337294,7425285,4.541945770597522e-07
14701,4567,165.59784156203565,58.57779990337294,7425285,4.541945770597522e-07
14702,4567,165.59784156203565,58.57779990337294,7425285,4.541945770597522e-07
14703,4568,165.7469863266647,58.957122380274676,7425054,7.090381132002221e-06
14704,4568,165.7469863266647,58.957122380274676,7425054,7.090381132002221e-06
14705,4568,165.7469863266647,58.957122380274676,7425054,7.090381132002221e-06
14706,4568,165.7469863266647,58.957122380274676,7425054,7.090381132002221e-06
14707,4568,165.7469863266647,58.957122380274676,7425054,7.090381132002221e-06
14708,4568,165.7469863266647,58.957122380274676,7425054,7.090381132002221e-06
14709,4747,165.1274305972506,58.93504603552802,7423598,4.801848717761459e-06
14710,4747,165.1274305972506,58.93504603552802,7423598,4.801848717761459e-06
14711,4849,165.46607497173537,58.46455319413844,7423927,3.025047362825717e-06
14712,4861,165.2956732571084,58.76124956439396,7423709,8.55860434967326e-06
14713,4861,165.2956732571084,58.76124956439396,7423709,8.55860434967326e-06
14714,4861,165.2956732571084,58.76124956439396,7423709,8.55860434967326e-06
14715,5018,165.37505556435408,58.61657683641741,7423887,1.102673877539928e-06
14716,5079,165.3546138457201,58.391320068764216,7423950,1.1353273293934762e-05
